date,city,trips,users,subscribers,occasional_users,new_subscribers,total_subscribers,bikes_available,bikes_in_maintenance,bike_maintenance_cost,stations,station_maintenance_cost,trips_per_user,trips_per_bike,trips_per_1k_residents,avg_trip_duration,avg_trip_distance,saved_CO2,daily_subcribers_revenue,daily_occasional_users_revenue,daily_revenue,daily_operational_expenses,daily_operating_income
2020-12-11,Mulhouse,1078,368,272,96,5,2253,169,6,314,29,0,2,6.347566894728689,9.852459539690035,13.429785439278136,3.2257337518239253,229.5646976199596,743.6244653508202,660.1927992088442,1403.8172645596644,314.3450250587868,1089.4722395008775
2020-12-12,Mulhouse,1198,372,221,151,8,2260,169,6,349,29,0,3,7.083147132358097,10.9500282688555,18.54191873930135,3.992695161007786,315.80086741210323,746.1088536129507,1499.701437777259,2245.8102913902094,349.36321196768864,1896.4470794225208
2020-12-13,Mulhouse,1104,350,211,139,7,2267,169,6,321,29,0,3,6.5024429780451,10.084287447749759,15.417569509655808,3.5951653157685377,261.87618562268574,748.4055475435935,1154.4772681174504,1902.8828156610439,321.74154866538396,1581.1412669956599
2020-12-14,Mulhouse,1011,312,232,80,4,2271,170,5,294,29,0,3,5.940230255993505,9.240849259233261,17.417551241002432,4.221830651055007,281.80235572012634,749.7239336297827,757.1390047733648,1506.8629384031474,294.8314560700585,1212.031482333089
2020-12-15,Mulhouse,1077,469,352,116,6,2277,169,6,314,29,0,2,6.341109107189136,9.842784579158835,15.99956534336527,3.982641607727884,283.1529766718639,751.6427529316279,757.7117365227691,1509.354489454397,314.0363431810921,1195.318146273305
2020-12-16,Mulhouse,974,315,235,79,4,2281,170,5,284,29,0,3,5.716343853402452,8.903519231374135,13.644924530409526,3.25785237168399,209.5197785489312,752.9544589384346,583.0760549735726,1336.0305139120073,284.068862665509,1051.9616512464984
2020-12-17,Mulhouse,1062,280,209,71,4,2285,169,6,309,29,0,3,6.2456072096857795,9.699625019574905,16.668028500271262,3.708544170172759,259.8306177322284,754.1244774342891,742.6386423771017,1496.7631198113909,309.4688039627345,1187.2943158486564
2020-12-18,Mulhouse,1048,378,279,99,5,2290,170,5,305,29,0,2,6.161567525730426,9.573523418440255,14.718694667529896,3.5859299023630693,247.9736442253399,755.7640183903776,707.4333218766519,1463.1973402670296,305.44550289674794,1157.7518373702817
2020-12-19,Mulhouse,1235,360,216,144,7,2297,168,7,359,29,0,3,7.3068264186283685,11.282036441835157,15.124504853355909,3.4173294835580705,278.48786550263065,758.1332656142598,1260.6818066958476,2018.8150723101076,359.95601034809147,1658.859061962016
2020-12-20,Mulhouse,1114,294,175,119,6,2303,169,6,324,29,0,3,6.5686881911893495,10.183327198491375,15.081646418709502,3.466203422682773,254.9621247695652,760.0898424157697,1137.1547860559635,1897.2446284717332,324.9014350676851,1572.3431934040482
2020-12-21,Mulhouse,961,303,228,75,4,2307,170,5,280,29,0,3,5.633879129054477,8.779059924668154,16.599354348826,3.826845069201257,242.67264195413213,761.3294079028469,668.2934820067625,1429.6228899096095,280.0979593872276,1149.524930522382
2020-12-22,Mulhouse,1037,316,234,81,4,2311,170,5,302,29,0,3,6.093922961738263,9.471938155510937,16.78548914612023,3.9054086661906684,267.20049857981695,762.6704961011881,753.3567428773574,1516.0272389785455,302.20440133297285,1213.8228376455727
2020-12-23,Mulhouse,1029,387,292,94,5,2315,170,5,299,29,0,2,6.046440245013203,9.400585863218446,17.154428797631937,3.9009603707381175,264.88562095127884,764.228263431065,741.0054456811846,1505.2337091122495,299.92788976565,1205.3058193465995
2020-12-24,Mulhouse,1053,329,251,79,4,2319,170,5,307,29,0,3,6.196030929496532,9.6252498496367,11.266599443957,2.501720326933556,173.9332827228988,765.5269352419285,503.98824518128714,1269.5151804232157,307.09584677739485,962.4193336458209
2020-12-25,Mulhouse,1119,415,308,107,5,2325,169,6,326,29,0,2,6.597902523257924,10.226981183610432,16.358819667743955,3.7504691240335,277.0543517579301,767.2873232181672,813.559815598441,1580.847138816608,326.29422566894425,1254.5529131476637
2020-12-26,Mulhouse,1223,456,275,181,9,2334,169,6,356,29,0,2,7.233075153360061,11.172656678143708,13.22039047346218,3.2615095652513886,263.21281806756826,770.2724947914847,1142.815842202769,1913.088336994254,356.46622341519384,1556.6221135790602
2020-12-27,Mulhouse,1213,516,309,208,10,2344,169,6,353,29,0,2,7.174185750606633,11.085255150392701,15.283162777559836,3.436752714035964,275.18572582149335,773.6992828718827,1326.188667572278,2099.8879504441607,353.6776572383537,1746.210293205807
2020-12-28,Mulhouse,1045,390,301,89,4,2349,170,5,304,29,0,2,6.143430282332985,9.546293206017607,15.09156622438624,3.602074983699137,248.38161304920317,775.174271471289,630.9340474940652,1406.108318965354,304.5767166031457,1101.5316023622083
2020-12-29,Mulhouse,1096,345,253,92,5,2353,169,6,319,29,0,3,6.4556302370019605,10.01425680154758,16.218096214085246,3.9467074305585133,285.4865038724867,776.6941687195653,803.0391949065142,1579.7333636260796,319.50720452556527,1260.2261591005145
2020-12-30,Mulhouse,1052,270,202,68,3,2357,170,5,306,29,0,3,6.187788140825761,9.61287995488067,15.381435339577953,3.6034525611369044,250.2097636549647,777.819087625464,681.6576662487416,1459.4767538742058,306.7011823931977,1152.775571481008
2020-12-31,Mulhouse,1092,464,346,118,6,2362,169,6,318,29,0,2,6.433187958662926,9.980670990383267,13.190373117555136,3.1326033634055728,225.83802860322433,779.7647335993763,667.7280999169406,1447.4928335163168,318.43564136821,1129.0571921481069
2020-01-01,Saint-Nazaire,569,270,203,67,3,813,107,5,199,18,0,2,5.2742486381337255,8.135283280474164,15.909013298586672,3.7637809873046084,141.44759518858575,268.3622788483673,404.4848246391563,672.8471034875236,199.23357556611057,473.613527921413
2020-01-02,Saint-Nazaire,544,159,122,37,2,815,108,4,190,18,0,3,5.031356530395755,7.776603802221577,13.337572066720634,3.0449263752321936,109.3868996613288,268.97415677415205,290.64644574933413,559.6206025234862,190.44949362689076,369.17110889659546
2020-01-03,Saint-Nazaire,494,147,111,36,2,816,108,4,173,18,0,3,4.551958459187459,7.0643254638028035,17.414626951350346,3.8883450379846995,126.89194060804893,269.5718151714022,353.9324162599602,623.5042314313623,173.0057543901682,450.4984770411941
2020-01-04,Saint-Nazaire,739,302,182,120,6,822,106,6,258,18,0,2,6.943252583375025,10.560620132946092,14.311277984241196,3.411138536473415,166.41302799992155,271.5507012626384,749.855460636198,1021.4061618988364,258.6302205766178,762.7759413222186
2020-01-05,Saint-Nazaire,671,245,146,99,5,827,107,5,234,18,0,2,6.265795657507347,9.584348483895784,13.499782291712679,3.159414369791234,139.88389907310892,273.1875976146342,648.5212464681871,921.7088440828213,234.7212693258411,686.9875747569802
2020-01-06,Saint-Nazaire,499,197,146,51,3,830,108,4,174,18,0,2,4.595516144129779,7.129282302358948,13.695316935105012,3.134667672112737,103.23711536058322,274.02391581753596,314.8241626240766,588.8480784416126,174.59655126310227,414.2515271785104
2020-01-07,Saint-Nazaire,423,152,116,36,2,832,109,3,148,18,0,2,3.8726158090264002,6.044966914348922,16.84767700733988,3.876564892883731,108.25289774448464,274.62379435193566,291.89933676954735,566.523131121483,148.041602363769,418.48152875771393
2020-01-08,Saint-Nazaire,483,141,106,35,2,833,108,4,169,18,0,3,4.445235098347315,6.904967069682288,18.97771263711747,4.54673679645921,145.03070896442514,275.20302322714116,377.5710406482474,652.7740638753885,169.10305775841016,483.67100611697833
2020-01-09,Saint-Nazaire,424,129,96,33,2,835,109,3,148,18,0,3,3.8781155986976947,6.053266966817717,13.693367829541456,3.374693262489378,94.36754923154497,275.7503102460343,257.4364672654231,533.1867775114574,148.2448711466414,384.941906364816
2020-01-10,Saint-Nazaire,469,184,137,48,2,837,108,4,164,18,0,2,4.307969897785245,6.699577563674935,16.755034168669667,3.9402553460888323,121.9467780631521,276.5358224743836,351.8237077224426,628.3595301968262,164.07305643518436,464.28647376164184
2020-01-11,Saint-Nazaire,613,221,129,92,5,842,107,5,214,18,0,2,5.696200491875269,8.754890695157886,14.32279165812868,3.2045892874025275,129.60496788249606,278.0536081133313,639.1257086414939,917.1793167548252,214.40779832132813,702.771518433497
2020-01-12,Saint-Nazaire,639,210,125,85,4,846,107,5,223,18,0,3,5.953241527734062,9.1301833687631,14.071702355012846,3.385396806752404,142.786656438483,279.45760153955604,631.0519785653423,910.5095801048983,223.5987384113423,686.910841693556
2020-01-13,Saint-Nazaire,513,181,132,48,2,849,108,4,179,18,0,2,4.725407771106217,7.322702094693143,19.433642898539926,4.486115208154067,151.75406484666755,280.25725809201975,448.8821229417638,729.1393810337836,179.33341358042162,549.805967453362
2020-01-14,Saint-Nazaire,472,192,143,49,2,851,108,4,165,18,0,2,4.333504088523961,6.737820678760198,15.000520795672529,3.790643661054377,117.9861290802298,281.06168848884977,318.30165469778973,599.3633431866394,165.0096326177877,434.35371056885174
2020-01-15,Saint-Nazaire,449,232,176,56,3,854,109,3,157,18,0,1,4.12005249095975,6.417616620017684,18.2954860349539,4.331840084819109,128.42356718592123,281.98565317027715,353.5383555683584,635.5240087386355,157.16781601047052,478.356192728165
2020-01-16,Saint-Nazaire,546,193,147,46,2,856,108,4,190,18,0,2,5.043760169519602,7.79495605619482,16.152973795060213,3.7171441444295366,133.85099926433972,282.75279383565277,364.85962926718867,647.6124231028414,190.8989414276284,456.71348167521296
2020-01-17,Saint-Nazaire,557,226,166,61,3,859,108,4,195,18,0,2,5.158510049777,7.964555694608816,14.920967417034896,3.553587937440587,130.74562471061452,283.7532289951534,395.16490328296914,678.9181322781226,195.05244674649546,483.86568553162715
2020-01-18,Saint-Nazaire,549,162,98,65,3,863,108,4,191,18,0,3,5.073939542330611,7.839592937458539,14.701337639034362,3.645043946114503,132.00635083300708,284.82152510482916,547.3911271055616,832.2126522103908,191.99210132749758,640.2205508828932
2020-01-19,Saint-Nazaire,603,193,116,77,4,866,107,5,211,18,0,3,5.602057206411305,8.617029819354576,14.02427904253235,2.9919860954065443,119.10108302340927,286.08952001821325,583.2148787718576,869.3043987900708,211.03157720277255,658.2728215872983
2020-01-20,Saint-Nazaire,515,364,271,94,5,871,108,4,180,18,0,1,4.744822832189295,7.351576128414542,13.172424249220013,3.0163189047276626,102.43686030674625,287.6382353733831,355.7683558164754,643.4065911898585,180.04054039838238,463.36605079147614
2020-01-21,Saint-Nazaire,603,248,185,63,3,874,107,5,210,18,0,2,5.598135921034768,8.61128284728178,13.391954998904936,3.115475922020506,123.93409433317711,288.67460537172906,369.6420947564653,658.3167001281944,210.8908335119548,447.42586661623955
2020-01-22,Saint-Nazaire,440,168,127,41,2,876,109,3,153,18,0,2,4.02803081442402,6.279212280332944,14.452273878493964,3.431617014466021,99.54111974020668,289.3515664433247,273.0780900576765,562.4296565010012,153.77828542885686,408.65137107214434
2020-01-23,Saint-Nazaire,531,207,154,53,3,879,108,4,185,18,0,2,4.9069476824681555,7.5923165921750675,15.255042919547545,3.6646053335576885,128.52868456130247,290.2189278579287,361.6796011599058,651.8985290178346,185.9362887976511,465.9622402201835
2020-01-24,Saint-Nazaire,399,104,78,26,1,880,109,3,139,18,0,3,3.64598452217605,5.702263817142607,13.699909956034302,3.215474764108538,84.70147156442223,290.6446653068094,229.72797209067093,520.3726373974803,139.6487829547791,380.72385444270117
2020-01-25,Saint-Nazaire,719,187,115,72,4,884,106,6,251,18,0,3,6.745748528641565,10.277141184368457,13.450943995029574,3.067183047347242,145.61649115198182,291.83571740639934,633.1733930277923,925.0091104341916,251.68780412034022,673.3213063138514
2020-01-26,Saint-Nazaire,562,210,126,84,4,888,108,4,196,18,0,2,5.198373449443478,8.023396492029262,10.710481398713444,2.3758567858171986,88.05967057636767,293.2249051765801,445.97220796047577,739.1971131370558,196.49346140512122,542.7036517319345
2020-01-27,Saint-Nazaire,570,225,171,54,3,891,107,5,199,18,0,2,5.28302773955616,8.148219821132422,12.30382706075973,2.9495025038389167,111.02225647489996,294.1104454782299,304.5588385480801,598.6692840263099,199.55039222288113,399.1188918034288
2020-01-28,Saint-Nazaire,439,151,117,35,2,892,109,3,153,18,0,2,4.025566426002619,6.2755027473882015,13.12009886176439,3.002986955454146,87.05636184183935,294.68249611403644,232.54084383125007,527.2233399452865,153.68743874450905,373.53590120077746
2020-01-29,Saint-Nazaire,627,203,150,52,3,895,107,5,219,18,0,3,5.8328430187360745,8.954597701654103,14.907949223413778,3.588720417862307,148.4513833151968,295.5461435372945,414.28131945204734,709.8274629893418,219.2986348906389,490.5288280987029
2020-01-30,Saint-Nazaire,480,153,114,39,2,897,108,4,168,18,0,3,4.4179936901410235,6.864244027030723,17.53952918727548,4.251921223052315,134.82687481150336,296.1901110510395,362.1816098954858,658.3717209465253,168.1057480009398,490.26597294558553
2020-01-31,Saint-Nazaire,620,258,192,66,3,900,107,5,216,18,0,2,5.765592148506217,8.856366036807147,12.818044837234236,2.981799325794552,121.99232654954066,297.27678087639157,370.423798177716,667.7005790541075,216.89293552572016,450.8076435283873
2020-02-01,Saint-Nazaire,597,199,117,82,4,904,107,5,208,18,0,2,5.538908676549033,8.524434119250634,15.696013408703472,3.6854781022088696,145.1302481183586,298.63079160811327,661.4500366441297,960.080828252243,208.76390295250593,751.316925299737
2020-02-02,Saint-Nazaire,643,162,98,64,3,908,107,5,224,18,0,3,5.9915465714092795,9.18597181851807,9.906690947933381,2.3223381124866473,98.54829212440836,299.687481189758,440.6309785060913,740.3184596958492,224.96500089253337,515.3534588033159
2020-02-03,Saint-Nazaire,579,176,133,43,2,910,107,5,202,18,0,3,5.371494738730768,8.278474236415445,18.3345821109806,4.369384295280406,167.0971677788275,300.3986468970605,432.7541116744004,733.1527585714609,202.7403306669911,530.4124279044698
2020-02-04,Saint-Nazaire,518,169,126,43,2,912,108,4,181,18,0,3,4.774342476550581,7.395459434010277,18.12714257455379,4.254590415093042,145.3521501342706,301.1074029866921,401.0351166770364,702.1425196637285,181.1152451849364,521.0272744787922
2020-02-05,Saint-Nazaire,485,155,116,39,2,914,108,4,169,18,0,3,4.462825270958067,6.931252493216068,12.391420319062995,3.0512001177392323,97.69693884506961,301.7492134658609,264.8974450979649,566.6466585638259,169.74678935758806,396.89986920623784
2020-02-06,Saint-Nazaire,450,159,117,42,2,916,109,3,157,18,0,2,4.132161461143949,6.4358128122419105,13.481624309152139,3.0471609557855315,90.59356348098584,302.4487536030117,284.7586205820006,587.2073741850123,157.6134418496127,429.5939323353996
2020-02-07,Saint-Nazaire,541,186,139,48,2,918,108,4,189,18,0,2,4.99607897736282,7.724386527580566,15.721718546495875,3.8599587920310774,137.7352843427114,303.23940145412286,375.62927845302283,678.8686799071456,189.1706894384717,489.69799046867394
2020-02-08,Saint-Nazaire,571,183,109,74,4,922,107,5,199,18,0,3,5.2876757397147305,8.155068155005594,17.345231567792165,4.081007319525752,153.7423491104702,304.46168724710475,674.5942641699132,979.0559514170179,199.71810833025964,779.3378430867583
2020-02-09,Saint-Nazaire,738,231,136,95,5,927,106,6,258,18,0,3,6.934643628295812,10.54828310089455,11.47924670663105,2.513325793752782,122.46982841979327,306.0276604286528,618.2342775749605,924.2619380036133,258.32808592158966,665.9338520820236
2020-02-10,Saint-Nazaire,632,194,145,49,2,929,107,5,221,18,0,3,5.887581509761548,9.034470805834593,12.435551842662669,2.80433952545842,117.03933780020738,306.83198066021504,344.88441266986405,651.7163933300791,221.25473200352468,430.4616613265544
2020-02-11,Saint-Nazaire,467,150,113,37,2,931,108,4,163,18,0,3,4.290014627912803,6.672675592710564,13.244961411744606,3.036503458446467,93.59924275596751,307.4492184309239,268.23212730275145,575.6813457336754,163.41422555244526,412.2671201812301
2020-02-12,Saint-Nazaire,512,257,197,60,3,934,108,4,179,18,0,1,4.724954079416916,7.32202725159137,13.001424267980333,3.0330889616942613,102.59236309486604,308.43614302468546,292.343354895998,600.7794979206835,179.31688663237608,421.46261128830747
2020-02-13,Saint-Nazaire,553,180,137,43,2,936,108,4,193,18,0,3,5.113459637020385,7.898010745092527,16.75049850905316,3.746162945419414,136.67935730188935,309.14307513472755,374.0734481667225,683.21652330145,193.4227569408783,489.79376636057174
2020-02-14,Saint-Nazaire,498,184,140,44,2,938,108,4,174,18,0,2,4.5869712280127,7.1165432078643915,13.29844018746368,3.2831171083602912,107.93294040905838,309.86169533010525,279.2945065153066,589.1562018454118,174.28457007472537,414.87163177068646
2020-02-15,Saint-Nazaire,624,217,131,85,4,943,107,5,218,18,0,2,5.805853418859189,8.915188027655807,15.206178037131277,3.5698625365035483,147.02139673562348,311.2659702304563,644.3671321380294,955.6331023684857,218.33348961027474,737.299612758211
2020-02-16,Saint-Nazaire,611,242,147,94,5,947,107,5,213,18,0,2,5.6821259207529335,8.734294179437812,12.620838402893337,3.0445471243515763,122.84261695964123,312.8236175804644,546.7095786889595,859.5331962694238,213.90338841577966,645.6298078536441
2020-02-17,Saint-Nazaire,471,165,123,42,2,950,108,4,164,18,0,2,4.330174289607129,6.732834510002724,14.362793458129287,3.2765920016066103,101.91048080341832,313.51395777884005,299.01806976929896,612.532027548139,164.88752104580198,447.64450650233704
2020-02-18,Saint-Nazaire,435,123,92,31,2,951,109,3,152,18,0,3,3.982128158924834,6.210091422829562,15.757354043882042,3.479722353599108,99.82541647164206,314.0207311352293,286.9063723892923,600.9271035245216,152.08551148210972,448.8415920424119
2020-02-19,Saint-Nazaire,455,219,164,55,3,954,108,4,159,18,0,2,4.176053469498383,6.501737965949501,18.201265421672876,4.107577998384467,123.37121033443265,314.92637444578304,366.43102347489383,681.3573979206769,159.22795281869398,522.1294451019829
2020-02-20,Saint-Nazaire,543,135,98,37,2,956,108,4,189,18,0,4,5.017473387953403,7.756057920176676,15.529942245473652,3.610218457306812,129.35197669093662,315.53144747278253,381.4618541489865,696.993301621769,189.94632374308478,507.0469778786842
2020-02-21,Saint-Nazaire,465,137,101,36,2,957,108,4,162,18,0,3,4.270996588832449,6.644172315195557,15.740688296874946,3.5400762575725113,108.65558354379013,316.12049577669046,322.8690854208922,638.9895811975827,162.71617857622036,476.27340262136227
2020-02-22,Saint-Nazaire,604,208,128,80,4,961,107,5,211,18,0,2,5.613113837664029,8.633232192076331,14.416884510959727,3.166773434226508,126.2958146065339,317.4419075406438,582.2906764071236,899.7325839477674,211.42837428269203,688.3042096650753
2020-02-23,Saint-Nazaire,665,299,181,118,6,967,107,5,232,18,0,2,6.206574227123801,9.49847808158131,16.163320227232788,3.8600603965097937,169.37397061163665,319.38809494004147,754.1212321513656,1073.5093270914072,232.61829802188225,840.8910290695248
2020-02-24,Saint-Nazaire,347,112,81,31,2,969,109,3,121,18,0,3,3.15624196727977,4.957126662942504,12.966871423757805,2.997244062946764,68.63579501825298,319.89509302529234,216.05087165282845,535.9459646781208,121.40032934840511,414.54563532971576
2020-02-25,Saint-Nazaire,507,157,120,37,2,971,108,4,177,18,0,3,4.6752857111036095,7.248116635252691,17.469294260309056,3.8155915279650374,127.75726120971616,320.5051581743976,349.84154259629577,670.3467007706934,177.50681120441976,492.8398895662736
2020-02-26,Saint-Nazaire,535,176,134,42,2,973,108,4,187,18,0,3,4.943728014031345,7.646839889768019,11.002425873910646,2.656021871024139,93.82362054008574,321.20184987752486,253.9298424749196,575.1316923524445,187.27156762649918,387.8601247259453
2020-02-27,Saint-Nazaire,541,210,160,51,3,975,108,4,189,18,0,2,5.002094057089071,7.733292161111875,17.257592028346238,4.013874713097639,143.39261155248735,322.0381363213088,388.06839348226663,710.1065298035754,189.38878893789325,520.7177408656821
2020-02-28,Saint-Nazaire,515,159,118,41,2,977,108,4,180,18,0,3,4.753102669423414,7.363886986977386,14.021412696121335,3.108025866320087,105.72806482881899,322.71488576096704,320.3589843969796,643.0738701579467,180.3420340631022,462.7318360948444
2020-02-29,Saint-Nazaire,655,235,139,96,5,982,107,5,229,18,512,2,6.1128678827357446,9.362430499008944,16.544788990951954,3.852138284851153,166.60537937178822,324.29330883804255,757.4805008780916,1081.773809716134,741.7030540758246,340.07075564030947
2020-03-01,Saint-Nazaire,788,302,184,118,6,988,106,6,275,18,0,2,7.433221314942296,11.259861257978658,15.78128092874036,3.4762877055713717,180.82034588691081,326.23790714508505,845.9861475786188,1172.2240547237038,275.7546776754231,896.4693770482806
2020-03-02,Saint-Nazaire,718,205,155,50,3,991,106,6,251,18,0,3,6.730712032920589,10.25552088571837,16.391839134858255,4.013720657664658,190.1531004658628,327.0637933475937,480.28294519622,807.3467385438137,251.15832170942005,556.1884168343936
2020-03-03,Saint-Nazaire,717,248,186,61,3,994,106,6,250,18,0,2,6.721896040220167,10.242842242156653,16.12511264465172,3.8476822817973964,182.0615480844054,328.0761810778062,490.839860957698,818.9160420355042,250.8478209680148,568.0682210674895
2020-03-04,Saint-Nazaire,713,227,168,59,3,997,106,6,249,18,0,3,6.686753765969455,10.19228412270204,14.211627659360111,3.453248067968887,162.59150202540764,329.0553864773482,457.0216081349165,786.0769946122647,249.6096495896416,536.467345022623
2020-03-05,Saint-Nazaire,764,348,259,89,4,1001,106,6,267,18,704,2,7.18728532296045,10.909595256711388,12.656090394764293,2.817332184874293,141.9859067332899,330.5215785892301,459.2454015913128,789.766980180543,971.6683713135845,-181.90139113304156
2020-03-06,Saint-Nazaire,716,213,162,51,3,1004,106,6,250,18,0,3,6.713059820790319,10.23013263588866,9.6949552896162,2.2105245815355348,104.4660459983189,331.3620111375194,300.29727542116,631.6592865586795,250.5365619480754,381.1227246106041
2020-03-07,Saint-Nazaire,933,364,220,145,7,1011,104,8,326,18,0,2,8.912010634239362,13.336180986010973,15.54800761568609,3.5401687477816344,218.09915777644562,333.75094615045276,1009.8210016487949,1343.5719477992477,326.60387237122495,1016.9680754280228
2020-03-08,Saint-Nazaire,920,380,229,150,8,1018,104,8,321,18,0,2,8.772257626901842,13.142116068264553,13.254813536601924,3.032377781355717,184.09718517649,336.2314424116335,874.4408618968671,1210.6723043085005,321.85121089385984,888.8210934146407
2020-03-09,Saint-Nazaire,719,226,170,56,3,1021,106,6,251,18,0,3,6.74484413077953,10.275840944965426,18.063384269704184,4.2629129263979415,202.35893227880928,337.15598899896196,538.5246051611647,875.6805941601267,251.65596117935993,624.0246329807668
2020-03-10,Saint-Nazaire,752,250,187,62,3,1024,106,6,263,18,0,3,7.070158108340062,10.742276384266018,13.51598830605273,3.2227145232782948,159.92512622685928,338.1857560208114,443.1302846586474,781.3160406794589,263.07899306881495,518.2370476106439
2020-03-11,Saint-Nazaire,734,235,176,59,3,1027,106,6,256,18,0,3,6.893581263400362,10.489414447967794,15.72984306013876,3.6342126815971176,176.10031331060625,339.1650423064809,496.153224458818,835.3182667652989,256.88638907994334,578.4318776853555
2020-03-12,Saint-Nazaire,715,207,156,51,3,1030,106,6,250,18,0,3,6.705794964871433,10.219681800165954,12.820597151998566,3.0296741618578418,143.03154863743464,340.0112606510233,391.59128385785647,731.6025445088798,250.2806203542914,481.3219241545884
2020-03-13,Saint-Nazaire,752,299,221,78,4,1034,106,6,263,18,0,2,7.0752342558331165,10.749534542458518,12.816620836391433,2.92971637457394,145.4835138342067,341.2984466838488,455.9095052490113,797.2079519328602,263.2567457983588,533.9512061345014
2020-03-14,Saint-Nazaire,934,319,190,129,6,1040,104,8,326,18,0,2,8.917865948484595,13.344302127629128,17.24777393866738,4.097633828759208,252.59663265594293,343.4341819447405,1108.7930328175544,1452.2272147622948,326.80275961663256,1125.4244551456623
2020-03-15,Saint-Nazaire,842,223,132,92,5,1045,105,7,294,18,0,3,7.97972717194663,12.033105401017432,15.679169293328414,3.746074596005992,208.23450076399052,344.9471857169774,904.4206806625631,1249.3678663795404,294.6914731245656,954.6763932549748
2020-03-16,Saint-Nazaire,696,237,176,61,3,1048,106,6,243,18,0,2,6.519218554468834,9.950847588913224,12.358857696121618,2.7596720676898294,126.85748475406967,345.9507621027745,392.4525675801573,738.4033296829318,243.6968543936235,494.7064752893083
2020-03-17,Saint-Nazaire,725,220,168,52,3,1050,106,6,253,18,0,3,6.798555797453518,10.353027373309194,14.983400410378424,3.491021355852519,166.96229732019827,346.80938879978754,437.70149936472893,784.5108881645165,253.5462614398335,530.964626724683
2020-03-18,Saint-Nazaire,175,63,48,16,1,1051,111,1,61,18,0,2,1.5727665723720723,2.5042930519762168,15.333248035992138,3.424317629696729,39.61482431825875,347.0683547573961,115.38467114545529,462.4530259028514,61.330287072868664,401.1227388299827
2020-03-19,Saint-Nazaire,199,67,51,16,1,1052,111,1,69,18,0,2,1.7912281139921404,2.8467181696862696,14.902954956213852,3.216834975448772,42.30306156030549,347.3376395932521,124.5002920455202,471.8379316387723,69.7162987473194,402.1216328914529
2020-03-20,Saint-Nazaire,229,79,58,20,1,1053,110,2,79,18,0,2,2.0590998724366814,3.264816060103871,16.358415843105792,3.7477230637128844,56.52294132679095,347.67265642911764,165.19965327180006,512.8723097009176,79.95554116491,432.9167685360076
2020-03-21,Saint-Nazaire,245,70,43,28,1,1054,110,2,85,18,0,3,2.2090657932049793,3.498035996860313,12.483636352888519,2.8549350935133586,46.13378181367454,348.1309915237689,208.7334472810417,556.8644388048106,85.66711140670002,471.19732739811053
2020-03-22,Saint-Nazaire,266,100,61,40,2,1056,110,2,93,18,0,2,2.405078093441072,3.8019512329844436,17.456367076539802,3.8352035342754656,67.35866990254394,348.78334204369213,314.42578487045995,663.2091269141521,93.11001377094323,570.0991131432088
2020-03-23,Saint-Nazaire,274,93,70,23,1,1058,110,2,95,18,0,2,2.4736555343548696,3.9080362775192983,13.736367343156957,3.334779288172095,60.20384458636066,349.15963092295266,161.75395355335212,510.9135844763048,95.70804287553479,415.20554160077
2020-03-24,Saint-Nazaire,311,88,67,21,1,1059,110,2,108,18,0,3,2.822628262097964,4.445929261970344,15.138095637442406,3.4749970482582393,71.36997299588619,349.5109784590821,192.36722670544128,541.8782051645234,108.88107433238923,432.99713083213413
2020-03-25,Saint-Nazaire,164,62,46,16,1,1059,111,1,57,18,0,2,1.4667098714347568,2.3375843632398086,10.90477197059583,2.465473169928272,26.623559446446784,349.7738228764036,84.56125965290477,434.33508252930835,57.24758128503082,377.0875012442775
2020-03-26,Saint-Nazaire,193,64,48,15,1,1060,111,1,67,18,0,3,1.7337097561607844,2.756688125779928,14.015024066728476,3.2040011997209787,40.801755544007484,350.0288910134223,114.04424779624625,464.07313880966854,67.51145757124311,396.5616812384254
2020-03-27,Saint-Nazaire,223,77,57,20,1,1061,111,1,78,18,0,2,2.0082248964167784,3.1855595277480497,15.85300819214538,3.4872646265004144,51.31793513533517,350.3530614395656,155.0576122528954,505.410673692461,78.01454393299785,427.3961297594631
2020-03-28,Saint-Nazaire,322,138,81,57,3,1064,110,2,112,18,0,2,2.92791936924653,4.607584937691389,15.837770780020582,3.835306601060164,81.634170046878,351.2903699215259,372.4454204974473,723.7357904189732,112.84003152835577,610.8957588906175
2020-03-29,Saint-Nazaire,155,64,39,25,1,1065,111,1,54,18,0,2,1.3887323148849733,2.214815595346429,14.572476192757314,3.5503806039979224,36.32545218140434,351.702689193252,158.00882520674668,509.7115143999987,54.24096679454951,455.47054760544916
2020-03-30,Saint-Nazaire,241,84,62,22,1,1066,110,2,84,18,0,2,2.172619067581329,3.4414116322961146,13.438907127635861,2.944805511960919,46.81572825891955,352.06379051628295,148.63565197057807,500.699442486861,84.28037732168525,416.41906516517577
2020-03-31,Saint-Nazaire,202,73,54,19,1,1067,111,1,70,18,0,2,1.8139903288230566,2.882321590438824,17.226685896130125,3.786096313561942,50.41185013485676,352.37575233362304,154.0304085884291,506.40616092205215,70.58822865736215,435.81793226469
2020-04-01,Saint-Nazaire,237,100,74,26,1,1069,110,2,82,18,0,2,2.132780044930378,3.3794759162034365,15.970034640773905,3.7378121334092937,58.35329299588071,352.8008249514805,171.44877159418084,524.2495965456613,82.7635679191155,441.4860286265458
